city;measurement;time;type;stat;kind;radar;speed
Zabłudów;1;dzien;Ciężarowe;Mean;passive;TRUE;54
Gietrzwałd;1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;64
Gorzyce (1);1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;58
Gorzyce (2);1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;35
Łosiów;1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;63
Łuszczów;1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;59
Polesie;1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;77
Sochaczew;1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;37
Szymaki;1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;67
Tarnowskie Góry;1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;39
Warmiaki;1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;60
Wilcza - Nieborowice;1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;53
Zabłudów;1;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;55
Gietrzwałd;2;dzien;Jednoślady;Max;passive;TRUE;82
Gorzyce (1);2;dzien;Jednoślady;Max;passive;TRUE;58
Gorzyce (2);2;dzien;Jednoślady;Max;passive;TRUE;58
Łosiów;2;dzien;Jednoślady;Max;passive;TRUE;64
Łuszczów;2;dzien;Jednoślady;Max;passive;TRUE;73
Polesie;2;dzien;Jednoślady;Max;passive;TRUE;101
Sochaczew;2;dzien;Jednoślady;Max;passive;TRUE;92
Szymaki;2;dzien;Jednoślady;Max;passive;TRUE;92
Tarnowskie Góry;2;dzien;Jednoślady;Max;passive;TRUE;93
Warmiaki;2;dzien;Jednoślady;Max;passive;TRUE;82
Wilcza - Nieborowice;2;dzien;Jednoślady;Max;passive;TRUE;82
Zabłudów;2;dzien;Jednoślady;Max;passive;TRUE;123
Gietrzwałd;2;dzien;Osobowe;Max;passive;TRUE;140
Gorzyce (1);2;dzien;Osobowe;Max;passive;TRUE;94
Gorzyce (2);2;dzien;Osobowe;Max;passive;TRUE;96
Łosiów;2;dzien;Osobowe;Max;passive;TRUE;94
Łuszczów;2;dzien;Osobowe;Max;passive;TRUE;122
Polesie;2;dzien;Osobowe;Max;passive;TRUE;177
Sochaczew;2;dzien;Osobowe;Max;passive;TRUE;124
Szymaki;2;dzien;Osobowe;Max;passive;TRUE;128
Tarnowskie Góry;2;dzien;Osobowe;Max;passive;TRUE;113
Warmiaki;2;dzien;Osobowe;Max;passive;TRUE;141
Wilcza - Nieborowice;2;dzien;Osobowe;Max;passive;TRUE;148
Zabłudów;2;dzien;Osobowe;Max;passive;TRUE;146
Gietrzwałd;2;dzien;Dostawcze;Max;passive;TRUE;119
Gorzyce (1);2;dzien;Dostawcze;Max;passive;TRUE;84
Gorzyce (2);2;dzien;Dostawcze;Max;passive;TRUE;85
Łosiów;2;dzien;Dostawcze;Max;passive;TRUE;67
Łuszczów;2;dzien;Dostawcze;Max;passive;TRUE;118
Polesie;2;dzien;Dostawcze;Max;passive;TRUE;136
Sochaczew;2;dzien;Dostawcze;Max;passive;TRUE;132
Szymaki;2;dzien;Dostawcze;Max;passive;TRUE;131
Tarnowskie Góry;2;dzien;Dostawcze;Max;passive;TRUE;101
Warmiaki;2;dzien;Dostawcze;Max;passive;TRUE;145
Wilcza - Nieborowice;2;dzien;Dostawcze;Max;passive;TRUE;119
Zabłudów;2;dzien;Dostawcze;Max;passive;TRUE;118
Gietrzwałd;2;dzien;Ciężarowe;Max;passive;TRUE;92
Gorzyce (1);2;dzien;Ciężarowe;Max;passive;TRUE;70
Gorzyce (2);2;dzien;Ciężarowe;Max;passive;TRUE;86
Łosiów;2;dzien;Ciężarowe;Max;passive;TRUE;91
Łuszczów;2;dzien;Ciężarowe;Max;passive;TRUE;90
Polesie;2;dzien;Ciężarowe;Max;passive;TRUE;91
Sochaczew;2;dzien;Ciężarowe;Max;passive;TRUE;92
Szymaki;2;dzien;Ciężarowe;Max;passive;TRUE;92
Tarnowskie Góry;2;dzien;Ciężarowe;Max;passive;TRUE;92
Warmiaki;2;dzien;Ciężarowe;Max;passive;TRUE;92
Wilcza - Nieborowice;2;dzien;Ciężarowe;Max;passive;TRUE;90
Zabłudów;2;dzien;Ciężarowe;Max;passive;TRUE;92
Gietrzwałd;2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;102
Gorzyce (1);2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;70
Gorzyce (2);2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;71
Łosiów;2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;68
Łuszczów;2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;84
Polesie;2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;102
Sochaczew;2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;89
Szymaki;2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;97
Tarnowskie Góry;2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;96
Warmiaki;2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;96
Wilcza - Nieborowice;2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;101
Zabłudów;2;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;98
Gietrzwałd;2;dzien;Jednoślady;Mean;passive;TRUE;67
Gorzyce (1);2;dzien;Jednoślady;Mean;passive;TRUE;25
Gorzyce (2);2;dzien;Jednoślady;Mean;passive;TRUE;31
Łosiów;2;dzien;Jednoślady;Mean;passive;TRUE;30
Łuszczów;2;dzien;Jednoślady;Mean;passive;TRUE;44
Polesie;2;dzien;Jednoślady;Mean;passive;TRUE;77
Sochaczew;2;dzien;Jednoślady;Mean;passive;TRUE;66
Szymaki;2;dzien;Jednoślady;Mean;passive;TRUE;57
Tarnowskie Góry;2;dzien;Jednoślady;Mean;passive;TRUE;50
Warmiaki;2;dzien;Jednoślady;Mean;passive;TRUE;64
Wilcza - Nieborowice;2;dzien;Jednoślady;Mean;passive;TRUE;54
Zabłudów;2;dzien;Jednoślady;Mean;passive;TRUE;66
Gietrzwałd;2;dzien;Osobowe;Mean;passive;TRUE;74
Gorzyce (1);2;dzien;Osobowe;Mean;passive;TRUE;50
Gorzyce (2);2;dzien;Osobowe;Mean;passive;TRUE;47
Łosiów;2;dzien;Osobowe;Mean;passive;TRUE;45
Łuszczów;2;dzien;Osobowe;Mean;passive;TRUE;67
Polesie;2;dzien;Osobowe;Mean;passive;TRUE;82
Sochaczew;2;dzien;Osobowe;Mean;passive;TRUE;72
Szymaki;2;dzien;Osobowe;Mean;passive;TRUE;73
Tarnowskie Góry;2;dzien;Osobowe;Mean;passive;TRUE;59
Warmiaki;2;dzien;Osobowe;Mean;passive;TRUE;75
Wilcza - Nieborowice;2;dzien;Osobowe;Mean;passive;TRUE;72
Zabłudów;2;dzien;Osobowe;Mean;passive;TRUE;77
Gietrzwałd;2;dzien;Dostawcze;Mean;passive;TRUE;73
Gorzyce (1);2;dzien;Dostawcze;Mean;passive;TRUE;49
Gorzyce (2);2;dzien;Dostawcze;Mean;passive;TRUE;47
Łosiów;2;dzien;Dostawcze;Mean;passive;TRUE;45
Łuszczów;2;dzien;Dostawcze;Mean;passive;TRUE;66
Polesie;2;dzien;Dostawcze;Mean;passive;TRUE;80
Sochaczew;2;dzien;Dostawcze;Mean;passive;TRUE;73
Szymaki;2;dzien;Dostawcze;Mean;passive;TRUE;73
Tarnowskie Góry;2;dzien;Dostawcze;Mean;passive;TRUE;59
Warmiaki;2;dzien;Dostawcze;Mean;passive;TRUE;75
Wilcza - Nieborowice;2;dzien;Dostawcze;Mean;passive;TRUE;72
Zabłudów;2;dzien;Dostawcze;Mean;passive;TRUE;77
Gietrzwałd;2;dzien;Ciężarowe;Mean;passive;TRUE;71
Gorzyce (1);2;dzien;Ciężarowe;Mean;passive;TRUE;48
Gorzyce (2);2;dzien;Ciężarowe;Mean;passive;TRUE;47
Łosiów;2;dzien;Ciężarowe;Mean;passive;TRUE;48
Łuszczów;2;dzien;Ciężarowe;Mean;passive;TRUE;65
Polesie;2;dzien;Ciężarowe;Mean;passive;TRUE;78
Sochaczew;2;dzien;Ciężarowe;Mean;passive;TRUE;70
Szymaki;2;dzien;Ciężarowe;Mean;passive;TRUE;71
Tarnowskie Góry;2;dzien;Ciężarowe;Mean;passive;TRUE;60
Warmiaki;2;dzien;Ciężarowe;Mean;passive;TRUE;72
Wilcza - Nieborowice;2;dzien;Ciężarowe;Mean;passive;TRUE;71
Zabłudów;2;dzien;Ciężarowe;Mean;passive;TRUE;74
Gietrzwałd;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;70
Gorzyce (1);2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;49
Gorzyce (2);2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;50
Łosiów;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;48
Łuszczów;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;66
Polesie;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;76
Sochaczew;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;69
Szymaki;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;69
Tarnowskie Góry;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;59
Warmiaki;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;71
Wilcza - Nieborowice;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;69
Zabłudów;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;75
Gietrzwałd;3;dzien;Jednoślady;Max;passive;TRUE;136
Gorzyce (1);3;dzien;Jednoślady;Max;passive;TRUE;56
Gorzyce (2);3;dzien;Jednoślady;Max;passive;TRUE;63
Łosiów;3;dzien;Jednoślady;Max;passive;TRUE;78
Łuszczów;3;dzien;Jednoślady;Max;passive;TRUE;87
Polesie;3;dzien;Jednoślady;Max;passive;TRUE;81
Sochaczew;3;dzien;Jednoślady;Max;passive;TRUE;82
Szymaki;3;dzien;Jednoślady;Max;passive;TRUE;81
Tarnowskie Góry;3;dzien;Jednoślady;Max;passive;TRUE;71
Warmiaki;3;dzien;Jednoślady;Max;passive;TRUE;76
Wilcza - Nieborowice;3;dzien;Jednoślady;Max;passive;TRUE;76
Zabłudów;3;dzien;Jednoślady;Max;passive;TRUE;82
Gietrzwałd;3;dzien;Osobowe;Max;passive;TRUE;172
Gorzyce (1);3;dzien;Osobowe;Max;passive;TRUE;98
Gorzyce (2);3;dzien;Osobowe;Max;passive;TRUE;98
Łosiów;3;dzien;Osobowe;Max;passive;TRUE;126
Łuszczów;3;dzien;Osobowe;Max;passive;TRUE;112
Polesie;3;dzien;Osobowe;Max;passive;TRUE;120
Sochaczew;3;dzien;Osobowe;Max;passive;TRUE;130
Szymaki;3;dzien;Osobowe;Max;passive;TRUE;116
Tarnowskie Góry;3;dzien;Osobowe;Max;passive;TRUE;104
Warmiaki;3;dzien;Osobowe;Max;passive;TRUE;119
Wilcza - Nieborowice;3;dzien;Osobowe;Max;passive;TRUE;116
Zabłudów;3;dzien;Osobowe;Max;passive;TRUE;114
Gietrzwałd;3;dzien;Dostawcze;Max;passive;TRUE;140
Gorzyce (1);3;dzien;Dostawcze;Max;passive;TRUE;85
Gorzyce (2);3;dzien;Dostawcze;Max;passive;TRUE;86
Łosiów;3;dzien;Dostawcze;Max;passive;TRUE;105
Łuszczów;3;dzien;Dostawcze;Max;passive;TRUE;116
Polesie;3;dzien;Dostawcze;Max;passive;TRUE;107
Sochaczew;3;dzien;Dostawcze;Max;passive;TRUE;117
Szymaki;3;dzien;Dostawcze;Max;passive;TRUE;106
Tarnowskie Góry;3;dzien;Dostawcze;Max;passive;TRUE;89
Warmiaki;3;dzien;Dostawcze;Max;passive;TRUE;123
Wilcza - Nieborowice;3;dzien;Dostawcze;Max;passive;TRUE;117
Zabłudów;3;dzien;Dostawcze;Max;passive;TRUE;93
Gietrzwałd;3;dzien;Ciężarowe;Max;passive;TRUE;92
Gorzyce (1);3;dzien;Ciężarowe;Max;passive;TRUE;71
Gorzyce (2);3;dzien;Ciężarowe;Max;passive;TRUE;92
Łosiów;3;dzien;Ciężarowe;Max;passive;TRUE;92
Łuszczów;3;dzien;Ciężarowe;Max;passive;TRUE;92
Polesie;3;dzien;Ciężarowe;Max;passive;TRUE;92
Sochaczew;3;dzien;Ciężarowe;Max;passive;TRUE;92
Szymaki;3;dzien;Ciężarowe;Max;passive;TRUE;91
Tarnowskie Góry;3;dzien;Ciężarowe;Max;passive;TRUE;75
Warmiaki;3;dzien;Ciężarowe;Max;passive;TRUE;92
Wilcza - Nieborowice;3;dzien;Ciężarowe;Max;passive;TRUE;92
Zabłudów;3;dzien;Ciężarowe;Max;passive;TRUE;91
Gietrzwałd;3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;102
Gorzyce (1);3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;66
Gorzyce (2);3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;73
Łosiów;3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;94
Łuszczów;3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;94
Polesie;3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;86
Sochaczew;3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;89
Szymaki;3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;88
Tarnowskie Góry;3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;69
Warmiaki;3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;92
Wilcza - Nieborowice;3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;82
Zabłudów;3;dzien;Ciężarowe z przyczepą i autobusy;Max;passive;TRUE;86
Gietrzwałd;3;dzien;Jednoślady;Mean;passive;TRUE;77
Gorzyce (1);3;dzien;Jednoślady;Mean;passive;TRUE;34
Gorzyce (2);3;dzien;Jednoślady;Mean;passive;TRUE;41
Łosiów;3;dzien;Jednoślady;Mean;passive;TRUE;46
Łuszczów;3;dzien;Jednoślady;Mean;passive;TRUE;66
Polesie;3;dzien;Jednoślady;Mean;passive;TRUE;60
Sochaczew;3;dzien;Jednoślady;Mean;passive;TRUE;64
Szymaki;3;dzien;Jednoślady;Mean;passive;TRUE;60
Tarnowskie Góry;3;dzien;Jednoślady;Mean;passive;TRUE;47
Warmiaki;3;dzien;Jednoślady;Mean;passive;TRUE;61
Wilcza - Nieborowice;3;dzien;Jednoślady;Mean;passive;TRUE;57
Zabłudów;3;dzien;Jednoślady;Mean;passive;TRUE;58
Gietrzwałd;3;dzien;Osobowe;Mean;passive;TRUE;81
Gorzyce (1);3;dzien;Osobowe;Mean;passive;TRUE;47
Gorzyce (2);3;dzien;Osobowe;Mean;passive;TRUE;53
Łosiów;3;dzien;Osobowe;Mean;passive;TRUE;63
Łuszczów;3;dzien;Osobowe;Mean;passive;TRUE;72
Polesie;3;dzien;Osobowe;Mean;passive;TRUE;67
Sochaczew;3;dzien;Osobowe;Mean;passive;TRUE;69
Szymaki;3;dzien;Osobowe;Mean;passive;TRUE;66
Tarnowskie Góry;3;dzien;Osobowe;Mean;passive;TRUE;51
Warmiaki;3;dzien;Osobowe;Mean;passive;TRUE;72
Wilcza - Nieborowice;3;dzien;Osobowe;Mean;passive;TRUE;63
Zabłudów;3;dzien;Osobowe;Mean;passive;TRUE;61
Gietrzwałd;3;dzien;Dostawcze;Mean;passive;TRUE;82
Gorzyce (1);3;dzien;Dostawcze;Mean;passive;TRUE;47
Gorzyce (2);3;dzien;Dostawcze;Mean;passive;TRUE;53
Łosiów;3;dzien;Dostawcze;Mean;passive;TRUE;63
Łuszczów;3;dzien;Dostawcze;Mean;passive;TRUE;72
Polesie;3;dzien;Dostawcze;Mean;passive;TRUE;66
Sochaczew;3;dzien;Dostawcze;Mean;passive;TRUE;69
Szymaki;3;dzien;Dostawcze;Mean;passive;TRUE;65
Tarnowskie Góry;3;dzien;Dostawcze;Mean;passive;TRUE;49
Warmiaki;3;dzien;Dostawcze;Mean;passive;TRUE;72
Wilcza - Nieborowice;3;dzien;Dostawcze;Mean;passive;TRUE;64
Zabłudów;3;dzien;Dostawcze;Mean;passive;TRUE;62
Gietrzwałd;3;dzien;Ciężarowe;Mean;passive;TRUE;78
Gorzyce (1);3;dzien;Ciężarowe;Mean;passive;TRUE;47
Gorzyce (2);3;dzien;Ciężarowe;Mean;passive;TRUE;53
Łosiów;3;dzien;Ciężarowe;Mean;passive;TRUE;60
Łuszczów;3;dzien;Ciężarowe;Mean;passive;TRUE;70
Polesie;3;dzien;Ciężarowe;Mean;passive;TRUE;65
Sochaczew;3;dzien;Ciężarowe;Mean;passive;TRUE;68
Szymaki;3;dzien;Ciężarowe;Mean;passive;TRUE;63
Tarnowskie Góry;3;dzien;Ciężarowe;Mean;passive;TRUE;49
Warmiaki;3;dzien;Ciężarowe;Mean;passive;TRUE;69
Wilcza - Nieborowice;3;dzien;Ciężarowe;Mean;passive;TRUE;62
Zabłudów;3;dzien;Ciężarowe;Mean;passive;TRUE;61
Gietrzwałd;3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;76
Gorzyce (1);3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;44
Gorzyce (2);3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;54
Łosiów;3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;59
Łuszczów;3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;71
Polesie;3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;65
Sochaczew;3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;68
Szymaki;3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;64
Tarnowskie Góry;3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;46
Warmiaki;3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;70
Wilcza - Nieborowice;3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;61
Zabłudów;3;dzien;Ciężarowe z przyczepą i autobusy;Mean;passive;TRUE;62
Gietrzwałd;1;noc;Jednoślady;Max;passive;FALSE;63
Gorzyce (1);1;noc;Jednoślady;Max;passive;FALSE;0
Gorzyce (2);1;noc;Jednoślady;Max;passive;FALSE;0
Łosiów;1;noc;Jednoślady;Max;passive;FALSE;0
Łuszczów;1;noc;Jednoślady;Max;passive;FALSE;64
Polesie;1;noc;Jednoślady;Max;passive;FALSE;0
Sochaczew;1;noc;Jednoślady;Max;passive;FALSE;48
Szymaki;1;noc;Jednoślady;Max;passive;FALSE;81
Tarnowskie Góry;1;noc;Jednoślady;Max;passive;FALSE;0
Warmiaki;1;noc;Jednoślady;Max;passive;FALSE;0
Wilcza - Nieborowice;1;noc;Jednoślady;Max;passive;FALSE;47
Zabłudów;1;noc;Jednoślady;Max;passive;FALSE;61
Gietrzwałd;1;noc;Osobowe;Max;passive;FALSE;92
Gorzyce (1);1;noc;Osobowe;Max;passive;FALSE;86
Gorzyce (2);1;noc;Osobowe;Max;passive;FALSE;60
Łosiów;1;noc;Osobowe;Max;passive;FALSE;128
Łuszczów;1;noc;Osobowe;Max;passive;FALSE;136
Polesie;1;noc;Osobowe;Max;passive;FALSE;153
Sochaczew;1;noc;Osobowe;Max;passive;FALSE;68
Szymaki;1;noc;Osobowe;Max;passive;FALSE;138
Tarnowskie Góry;1;noc;Osobowe;Max;passive;FALSE;86
Warmiaki;1;noc;Osobowe;Max;passive;FALSE;110
Wilcza - Nieborowice;1;noc;Osobowe;Max;passive;FALSE;95
Zabłudów;1;noc;Osobowe;Max;passive;FALSE;102
Gietrzwałd;1;noc;Dostawcze;Max;passive;FALSE;100
Gorzyce (1);1;noc;Dostawcze;Max;passive;FALSE;73
Gorzyce (2);1;noc;Dostawcze;Max;passive;FALSE;56
Łosiów;1;noc;Dostawcze;Max;passive;FALSE;116
Łuszczów;1;noc;Dostawcze;Max;passive;FALSE;127
Polesie;1;noc;Dostawcze;Max;passive;FALSE;149
Sochaczew;1;noc;Dostawcze;Max;passive;FALSE;71
Szymaki;1;noc;Dostawcze;Max;passive;FALSE;145
Tarnowskie Góry;1;noc;Dostawcze;Max;passive;FALSE;79
Warmiaki;1;noc;Dostawcze;Max;passive;FALSE;117
Wilcza - Nieborowice;1;noc;Dostawcze;Max;passive;FALSE;89
Zabłudów;1;noc;Dostawcze;Max;passive;FALSE;118
Gietrzwałd;1;noc;Ciężarowe;Max;passive;FALSE;80
Gorzyce (1);1;noc;Ciężarowe;Max;passive;FALSE;83
Gorzyce (2);1;noc;Ciężarowe;Max;passive;FALSE;46
Łosiów;1;noc;Ciężarowe;Max;passive;FALSE;92
Łuszczów;1;noc;Ciężarowe;Max;passive;FALSE;92
Polesie;1;noc;Ciężarowe;Max;passive;FALSE;92
Sochaczew;1;noc;Ciężarowe;Max;passive;FALSE;57
Szymaki;1;noc;Ciężarowe;Max;passive;FALSE;92
Tarnowskie Góry;1;noc;Ciężarowe;Max;passive;FALSE;65
Warmiaki;1;noc;Ciężarowe;Max;passive;FALSE;92
Wilcza - Nieborowice;1;noc;Ciężarowe;Max;passive;FALSE;84
Zabłudów;1;noc;Ciężarowe;Max;passive;FALSE;84
Gietrzwałd;1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;80
Gorzyce (1);1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;69
Gorzyce (2);1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;49
Łosiów;1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;81
Łuszczów;1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;92
Polesie;1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;102
Sochaczew;1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;53
Szymaki;1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;102
Tarnowskie Góry;1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;64
Warmiaki;1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;90
Wilcza - Nieborowice;1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;86
Zabłudów;1;noc;Ciężarowe z przyczepą i autobusy;Max;passive;FALSE;86
Gietrzwałd;1;noc;Jednoślady;Mean;passive;FALSE;56
Gorzyce (1);1;noc;Jednoślady;Mean;passive;FALSE;0
Gorzyce (2);1;noc;Jednoślady;Mean;passive;FALSE;0
Łosiów;1;noc;Jednoślady;Mean;passive;FALSE;0
Łuszczów;1;noc;Jednoślady;Mean;passive;FALSE;46
Polesie;1;noc;Jednoślady;Mean;passive;FALSE;0
Sochaczew;1;noc;Jednoślady;Mean;passive;FALSE;36
Szymaki;1;noc;Jednoślady;Mean;passive;FALSE;81
Tarnowskie Góry;1;noc;Jednoślady;Mean;passive;FALSE;0
Warmiaki;1;noc;Jednoślady;Mean;passive;FALSE;0
Wilcza - Nieborowice;1;noc;Jednoślady;Mean;passive;FALSE;35
Zabłudów;1;noc;Jednoślady;Mean;passive;FALSE;61
Gietrzwałd;1;noc;Osobowe;Mean;passive;FALSE;61
Gorzyce (1);1;noc;Osobowe;Mean;passive;FALSE;59
Gorzyce (2);1;noc;Osobowe;Mean;passive;FALSE;43
Łosiów;1;noc;Osobowe;Mean;passive;FALSE;85
Łuszczów;1;noc;Osobowe;Mean;passive;FALSE;73
Polesie;1;noc;Osobowe;Mean;passive;FALSE;99
Sochaczew;1;noc;Osobowe;Mean;passive;FALSE;44
Szymaki;1;noc;Osobowe;Mean;passive;FALSE;94
Tarnowskie Góry;1;noc;Osobowe;Mean;passive;FALSE;53
Warmiaki;1;noc;Osobowe;Mean;passive;FALSE;80
Wilcza - Nieborowice;1;noc;Osobowe;Mean;passive;FALSE;65
Zabłudów;1;noc;Osobowe;Mean;passive;FALSE;67
Gietrzwałd;1;noc;Dostawcze;Mean;passive;FALSE;63
Gorzyce (1);1;noc;Dostawcze;Mean;passive;FALSE;55
Gorzyce (2);1;noc;Dostawcze;Mean;passive;FALSE;39
Łosiów;1;noc;Dostawcze;Mean;passive;FALSE;81
Łuszczów;1;noc;Dostawcze;Mean;passive;FALSE;75
Polesie;1;noc;Dostawcze;Mean;passive;FALSE;95
Sochaczew;1;noc;Dostawcze;Mean;passive;FALSE;44
Szymaki;1;noc;Dostawcze;Mean;passive;FALSE;97
Tarnowskie Góry;1;noc;Dostawcze;Mean;passive;FALSE;54
Warmiaki;1;noc;Dostawcze;Mean;passive;FALSE;77
Wilcza - Nieborowice;1;noc;Dostawcze;Mean;passive;FALSE;63
Zabłudów;1;noc;Dostawcze;Mean;passive;FALSE;66
Gietrzwałd;1;noc;Ciężarowe;Mean;passive;FALSE;61
Gorzyce (1);1;noc;Ciężarowe;Mean;passive;FALSE;60
Gorzyce (2);1;noc;Ciężarowe;Mean;passive;FALSE;39
Łosiów;1;noc;Ciężarowe;Mean;passive;FALSE;76
Łuszczów;1;noc;Ciężarowe;Mean;passive;FALSE;71
Polesie;1;noc;Ciężarowe;Mean;passive;FALSE;86
Sochaczew;1;noc;Ciężarowe;Mean;passive;FALSE;39
Szymaki;1;noc;Ciężarowe;Mean;passive;FALSE;85
Tarnowskie Góry;1;noc;Ciężarowe;Mean;passive;FALSE;45
Warmiaki;1;noc;Ciężarowe;Mean;passive;FALSE;71
Wilcza - Nieborowice;1;noc;Ciężarowe;Mean;passive;FALSE;63
Zabłudów;1;noc;Ciężarowe;Mean;passive;FALSE;66
Gietrzwałd;1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;59
Gorzyce (1);1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;57
Gorzyce (2);1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;33
Łosiów;1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;68
Łuszczów;1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;70
Polesie;1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;84
Sochaczew;1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;35
Szymaki;1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;83
Tarnowskie Góry;1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;44
Warmiaki;1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;70
Wilcza - Nieborowice;1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;69
Zabłudów;1;noc;Ciężarowe z przyczepą i autobusy;Mean;passive;FALSE;63
Gietrzwałd;2;noc;Jednoślady;Max;passive;FALSE;0
Gorzyce (1);2;noc;Jednoślady;Max;passive;FALSE;75
Gorzyce (2);2;noc;Jednoślady;Max;passive;FALSE;0
Łosiów;2;noc;Jednoślady;Max;passive;FALSE;33
Łuszczów;2;noc;Jednoślady;Max;passive;FALSE;0
Polesie;2;noc;Jednoślady;Max;passive;FALSE;109
